DLVR_STORE_ADSTRD_CODE,DLVR_STORE_INDUTY_NM,DLVR_STORE_LEGALDONG_NM,월 평균 배달 매출,월 평균 주문 건수,평균 주문 금액,평균 소요 시간,
41190746,치킨,심곡본동,608600,29,21000,1140,
41150576,아시안/양식,민락동,1405300,55,25600,1080,
11560630,분식,신길동,1791200,108,16600,1210,
41590600,카페/디저트,오산동,2728100,163,16700,2010,
41150520,한식,의정부동,460400,13,34500,1430,
41150520,한식,의정부동,257700,13,19600,1040,
11290660,카페/디저트,길음동,50000,3,18800,2020,
11530520,카페/디저트,구로동,677700,36,18700,1850,
11530780,치킨,오류동,2150800,101,21300,1010,
41390570,카페/디저트,조남동,887700,23,39200,830,
11470680,치킨,신정동,4121200,199,20700,1250,
41650250,분식,소흘읍,4907500,204,24100,810,
41150578,치킨,낙양동,2250400,96,23500,900,
41281640,치킨,행신동,380900,20,19500,920,
11530750,치킨,개봉동,37429700,1495,25000,1030,
41271540,돈까스/일식,본오동,1394600,45,31000,730,
41210650,카페/디저트,소하동,1700200,88,19200,1120,
11560650,치킨,신길동,165000,6,25400,1440,
41210640,도시락,소하동,4118400,50,82400,1530,
41281621,돈까스/일식,화정동,3243000,116,27900,770,
41210650,카페/디저트,일직동,201700,8,25700,1190,
11530770,치킨,오류동,729400,38,18900,950,
41210600,치킨,철산동,44900,2,22500,1460,
41150520,한식,의정부동,2188000,94,23400,900,
41220253,카페/디저트,안중읍,2586700,156,16600,1230,
41150573,카페/디저트,용현동,752000,48,15800,1130,
41150510,한식,의정부동,513500,26,19600,890,
41190742,한식,중동,237000,16,14800,1100,
41285510,도시락,식사동,2450400,56,43600,760,
41150545,한식,호원동,1863200,91,20500,740,
41390570,한식,논곡동,585800,21,27900,1160,
41800253,분식,전곡읍,5300,0,32000,820,
41150510,카페/디저트,의정부동,97000,6,16200,1040,
11530720,돈까스/일식,고척동,1144800,56,20300,990,
41287590,카페/디저트,덕이동,263000,12,22200,1430,
11530720,한식,고척동,10285300,488,21100,1020,
41190795,카페/디저트,옥길동,1543500,71,21800,760,
41150555,카페/디저트,호원동,30800,1,30800,1650,
41650510,카페/디저트,신읍동,595000,25,23800,980,
41150555,카페/디저트,호원동,1425500,81,17600,650,
41650510,돈까스/일식,신읍동,1430000,73,19600,990,
41150520,분식,의정부동,399400,20,20300,1750,
11545620,카페/디저트,독산동,2402200,140,17200,1020,
41650510,치킨,신읍동,456600,17,26900,1300,
41360253,패스트푸드,진접읍,1462600,102,14400,1160,
41150578,치킨,민락동,2169900,89,24500,1210,
41287540,피자,탄현동,832400,30,27400,1080,
41150520,야식,의정부동,257800,8,30300,1610,
41190610,돈까스/일식,상동,6650300,307,21700,1000,
41150510,도시락,의정부동,459400,22,21000,990,
41150520,분식,의정부동,2247000,116,19400,910,
41190603,야식,심곡동,38800,1,38800,950,
41281640,카페/디저트,행신동,703800,16,43100,1260,
41650510,패스트푸드,신읍동,96600,5,20000,1140,
41190795,한식,옥길동,803400,44,18400,810,
11470510,카페/디저트,목동,1035900,53,19600,1510,
11470630,치킨,신정동,414000,21,19600,1280,
41150595,한식,가능동,1859000,68,27500,820,
11320521,찜탕,도봉동,1062300,34,31600,1200,
41150510,분식,의정부동,57400,2,22900,1660,
11530780,치킨,오류동,881900,46,19100,1150,
41150578,카페/디저트,낙양동,62100,3,20700,830,
41281622,피자,화정동,512900,17,30200,1160,
41150615,야식,가능동,7438000,384,19400,990,
41150576,치킨,민락동,13300,1,16000,1850,
41150567,분식,신곡동,336700,16,20400,1450,
11530740,카페/디저트,개봉동,1196100,72,16500,1170,
11320670,분식,쌍문동,1279800,64,19900,1110,
41570515,카페/디저트,감정동,2402400,124,19300,1310,
41150555,한식,호원동,579700,19,30200,1620,
41287560,카페/디저트,주엽동,348600,25,13900,1490,
41190795,카페/디저트,옥길동,414500,22,18400,820,
41285552,피자,백석동,12200,0,24400,1140,
41150520,분식,의정부동,149900,8,18000,1720,
41250565,치킨,지행동,1192800,52,23200,970,
41285551,한식,백석동,772000,24,31700,1320,
41210600,야식,철산동,106500,4,30400,1450,
41150580,도시락,금오동,92500,4,26400,1080,
41287510,돈까스/일식,일산동,2604700,70,37000,1860,
41390520,찜탕,신천동,1629700,69,23600,740,
41150510,야식,의정부동,2532800,108,23600,960,
41210620,치킨,철산동,1443500,64,22700,1300,
41150580,족발/보쌈,금오동,257600,6,44200,1000,
41150595,족발/보쌈,가능동,7667200,207,37000,920,
11350630,카페/디저트,상계동,1217800,75,16200,1200,
41461250,카페/디저트,포곡읍,5560200,286,19400,570,
41150578,돈까스/일식,민락동,397000,11,36100,1640,
41570515,카페/디저트,감정동,2027400,139,14600,1080,
41190610,분식,중동,364200,18,19700,1000,
41281655,치킨,행신동,668100,28,23400,950,
11530720,카페/디저트,고척동,1631900,98,16700,1200,
41150568,족발/보쌈,신곡동,354300,9,38700,1690,
41150510,분식,의정부동,513400,30,17400,990,
41360253,치킨,진접읍,3079500,128,24100,1510,
41150545,치킨,호원동,3286400,140,23400,1290,
41360253,피자,진접읍,1740600,74,23700,1450,
41150520,한식,의정부동,127800,6,23200,1360,
41287540,찜탕,탄현동,503000,22,23400,880,
41650510,치킨,신읍동,1551200,58,26600,1210,
11560650,분식,신길동,13800,1,20600,1680,
41190750,분식,소사본동,3120900,168,18600,1000,
41150555,카페/디저트,호원동,509900,13,38700,1000,
41150576,피자,민락동,188700,6,29800,1410,
41190742,족발/보쌈,중동,755900,22,34900,1200,
11320514,카페/디저트,창동,647400,46,14100,1360,
41190603,회,심곡동,2123000,60,35300,1010,
11530770,도시락,오류동,1358200,40,33800,810,
41390510,중식,대야동,8710400,394,22100,870,
41150510,야식,의정부동,291800,14,21100,770,
41190603,카페/디저트,심곡동,20600,2,13800,1020,
41150520,치킨,의정부동,4848200,219,22200,1030,
41461320,한식,남사면,847200,39,21800,1070,
41210550,야식,광명동,101200,4,25300,1040,
41150520,한식,의정부동,520200,26,19900,1010,
41150595,족발/보쌈,가능동,3172700,98,32500,970,
41271560,야식,본오동,1140700,40,28500,670,
41281650,치킨,행신동,648200,32,20600,730,
41287590,카페/디저트,덕이동,99900,5,18700,2220,
11560515,치킨,영등포동,1295800,64,20200,1510,
41210650,한식,일직동,290900,12,24200,1630,
41150578,피자,민락동,36200,2,19700,1230,
41190742,치킨,약대동,2510300,106,23800,1310,
41150568,도시락,신곡동,829000,36,23200,1080,
11530540,카페/디저트,구로동,2141200,127,16900,1180,
41150615,찜탕,가능동,530500,27,19500,2020,
41650510,야식,신읍동,783800,36,22100,970,
41150555,야식,호원동,3422800,135,25400,1100,
41150520,도시락,의정부동,567800,40,14300,850,
41190610,분식,중동,32000,2,16000,1190,
41150520,찜탕,의정부동,611300,25,24300,1610,
41150510,카페/디저트,의정부동,231100,16,14900,1180,
41650250,치킨,소흘읍,3876500,158,24500,1100,
41210650,한식,소하동,503800,14,36000,1360,
41150595,치킨,가능동,309000,13,23800,1360,
41190603,야식,심곡동,30300,1,30300,720,
41190742,중식,중동,343800,17,20600,1220,
41150555,찜탕,호원동,408700,11,37200,1060,
41150578,카페/디저트,민락동,1726200,60,29000,770,
11560680,한식,신길동,1455900,55,26300,1200,
11305555,한식,미아동,10300,0,20700,890,
41190742,분식,중동,3287000,132,24900,1200,
41190744,치킨,상동,768400,34,22300,1220,
41150520,찜탕,의정부동,342800,17,20000,1550,
41190746,한식,송내동,164300,8,21900,1560,
41281650,찜탕,행신동,403700,28,14600,680,
41390570,분식,산현동,642800,24,27400,1050,
41210600,돈까스/일식,철산동,285200,8,38000,1530,
41190603,카페/디저트,심곡동,20200,2,13500,960,
41190603,회,심곡동,193700,6,34200,1090,
41210650,분식,소하동,2605900,174,15000,1080,
41281630,한식,토당동,1272800,58,21800,1310,
41287570,중식,대화동,735500,14,52500,1100,
41150580,야식,금오동,22200,1,22200,1910,
41210650,카페/디저트,일직동,243600,10,23200,1170,
41150580,족발/보쌈,금오동,42500,1,36400,2100,
41150580,분식,금오동,175900,9,19500,2220,
41150567,찜탕,신곡동,1540000,50,30700,860,
41281655,패스트푸드,행신동,2580300,48,54100,1080,
41150520,한식,의정부동,52200,2,22400,1320,
41390570,찜탕,조남동,1391300,82,17100,640,
41190795,한식,옥길동,6539200,283,23100,910,
41190603,치킨,원미동,120400,4,27800,780,
41150510,분식,의정부동,234200,15,15800,1110,
41650510,피자,신읍동,278200,9,30900,1330,
41150595,야식,가능동,359200,16,22700,1770,
41271540,치킨,본오동,3514400,155,22600,840,
41390570,한식,목감동,1771400,78,22700,930,
41210550,치킨,광명동,2000200,86,23200,1090,
41650250,족발/보쌈,소흘읍,994900,27,36400,1500,
41150510,한식,의정부동,170800,7,23800,2060,
41150510,아시안/양식,의정부동,2293000,72,32000,910,
41281650,분식,행신동,112900,6,17400,1100,
11530790,족발/보쌈,궁동,1591300,52,30700,1320,
41150520,피자,의정부동,151200,6,24500,2290,
41150520,회,의정부동,152500,5,29500,940,
41150576,치킨,민락동,628000,31,20400,1380,
41150567,분식,신곡동,1186800,36,32500,1160,
11320690,중식,방학동,151400,10,15900,1130,
11320521,카페/디저트,도봉동,823000,50,16400,1030,
11380570,치킨,대조동,3807800,152,25100,940,
41150510,아시안/양식,의정부동,1403600,71,19700,2080,
41281622,돈까스/일식,화정동,5282700,133,39600,870,
41150567,돈까스/일식,신곡동,2617200,85,30900,2930,
41210610,한식,철산동,115200,4,25600,1450,
41150576,치킨,민락동,2213400,93,23800,650,
11290650,한식,정릉동,4200,0,25000,1180,
41190606,한식,도당동,161800,5,32400,1430,
41210632,치킨,하안동,4371400,188,23300,1360,
11530730,한식,고척동,876100,40,22100,1010,
41190746,카페/디저트,송내동,1447000,104,14000,1740,
41190606,족발/보쌈,역곡동,2296300,62,36700,1390,
41150573,치킨,용현동,408900,20,19900,1720,
41281650,치킨,행신동,4836000,198,24400,930,
41650250,치킨,소흘읍,1002900,46,21800,770,
41287540,치킨,탄현동,152800,6,23500,1420,
41210650,회,일직동,284800,7,40700,1350,
41650250,카페/디저트,소흘읍,3529700,188,18800,810,
11470680,도시락,신정동,880700,13,69500,1190,
11545700,치킨,시흥동,3639800,178,20400,840,
41150578,도시락,민락동,3087300,126,24500,830,
41150567,한식,신곡동,1512200,52,28900,2010,
41190742,한식,중동,158700,6,27200,1400,
41650250,회,소흘읍,244200,6,39600,1260,
41150568,한식,신곡동,100400,4,27400,920,
11530720,한식,고척동,33200,2,19900,1110,
41190742,한식,약대동,368500,17,22100,1330,
41150568,치킨,신곡동,254400,11,22400,1600,
41150510,한식,의정부동,123300,5,24700,1390,
41210540,치킨,광명동,23900,1,23900,1660,
41190746,한식,심곡본동,669400,28,23900,1520,
41150520,한식,의정부동,58900,3,18600,1580,
11530770,한식,오류동,161400,6,29300,1020,
41190742,치킨,중동,270500,11,25000,1440,
41150580,분식,금오동,203700,11,18000,1530,
41190610,찜탕,중동,5766400,181,31800,1310,
41210634,족발/보쌈,하안동,1355000,47,29000,980,
41271525,치킨,사동,4476600,223,20100,820,
41360253,치킨,진접읍,180300,6,30900,1480,
41150620,한식,녹양동,2184900,75,29100,770,
41150520,찜탕,의정부동,103700,4,27000,1970,
41190746,치킨,심곡본동,313200,13,24400,1140,
41190603,분식,심곡동,207900,12,16900,1100,
11560620,치킨,양평동4가,1685400,66,25300,1380,
41150578,한식,민락동,184800,5,34700,1860,
41150520,한식,의정부동,302700,11,27500,1990,
41150615,야식,가능동,667700,33,20300,1790,
41150580,야식,금오동,33500,1,25100,1270,
41150568,한식,신곡동,599000,16,37400,1120,
41150568,카페/디저트,신곡동,295700,17,17400,1820,
41360253,분식,진접읍,263800,13,20600,1470,
11560515,치킨,신길동,2643200,127,20800,1150,
41190744,찜탕,상동,158300,5,33900,1260,
41150567,족발/보쌈,신곡동,913200,26,35400,1980,
11530730,카페/디저트,고척동,330500,16,20000,1160,
41150520,족발/보쌈,의정부동,314500,11,29000,1040,
41210610,한식,철산동,140800,5,29100,1470,
41281650,한식,행신동,1568100,75,21000,1000,
41210570,회,광명동,3439800,120,28700,1420,
41480540,카페/디저트,동패동,468300,32,14400,2050,
41210650,치킨,일직동,173200,8,22600,1470,
41150510,피자,의정부동,248100,11,21900,1250,
41150520,한식,의정부동,8900,0,26800,1750,
41210540,한식,광명동,8439800,218,38800,1200,
41150595,분식,가능동,18900,1,16200,2080,
41271525,카페/디저트,사동,3026200,184,16400,620,
41285570,찜탕,마두동,48200,3,17000,960,
41150567,족발/보쌈,신곡동,1296500,47,27800,1640,
41390570,한식,목감동,267900,12,21400,670,
41250566,야식,지행동,1591700,63,25100,770,
11530730,한식,고척동,617400,29,21000,1000,
41210610,아시안/양식,철산동,21700,0,43300,1610,
41281622,회,화정동,261600,8,30800,940,
41150580,돈까스/일식,금오동,967700,35,27400,1240,
41190610,치킨,중동,46200,2,23100,1200,
41150568,족발/보쌈,신곡동,2769000,81,34300,1240,
41150510,족발/보쌈,의정부동,2520700,111,22700,1110,
41190746,야식,송내동,29700,2,19800,1250,
41190606,카페/디저트,원미동,66700,3,23500,1020,
41285551,족발/보쌈,백석동,601500,15,40100,1040,
41150567,한식,신곡동,414100,15,27900,1740,
41390520,패스트푸드,신천동,298000,17,17400,820,
41287540,찜탕,탄현동,8323500,300,27700,1110,
11530800,분식,항동,1348500,92,14600,910,
41150578,돈까스/일식,민락동,561800,25,22500,1800,
11380570,돈까스/일식,대조동,1369600,49,28000,1000,
41150510,카페/디저트,의정부동,7503900,484,15500,1060,
41285560,피자,마두동,83000,3,24900,1400,
41150510,카페/디저트,의정부동,652200,29,22500,2000,
41150578,회,민락동,2741900,69,39800,1260,
41150578,피자,민락동,8900,0,17700,1300,
41113664,카페/디저트,호매실동,1693600,101,16700,1210,
41150568,치킨,신곡동,2347800,105,22300,1130,
41150510,카페/디저트,의정부동,588900,35,16700,1870,
41281621,피자,화정동,988900,36,27500,1120,
41281621,치킨,화정동,4179800,192,21800,1260,
41285590,야식,장항동,48000,2,32000,1160,
41360262,치킨,오남읍,1613400,63,25600,1340,
41150520,한식,의정부동,652500,32,20200,920,
41150555,치킨,호원동,280400,13,21000,1430,
41210650,치킨,소하동,256100,10,24400,1210,
11530770,분식,오류동,25600,2,15400,1030,
41390570,치킨,산현동,174800,7,23800,990,
11590510,카페/디저트,노량진동,903000,56,16300,1070,
41190610,치킨,상동,733500,35,21100,1270,
41390570,치킨,목감동,983700,38,25800,1100,
41190603,회,심곡동,29100,1,24900,700,
41190603,치킨,심곡동,45000,2,22500,920,
11320514,족발/보쌈,창동,1047800,32,33300,1160,
41150595,족발/보쌈,가능동,351800,9,38400,1770,
41190610,회,중동,321300,11,30100,1410,
41390570,카페/디저트,논곡동,114200,7,15600,1550,
41150510,치킨,의정부동,1291600,58,22300,1150,
41281655,야식,행신동,9998400,385,25900,1240,
41150568,족발/보쌈,신곡동,353000,10,34700,1900,
41150545,찜탕,호원동,647700,43,14900,980,
41285540,야식,풍동,619200,24,26000,1280,
41190606,찜탕,역곡동,233500,8,31100,1050,
41190746,카페/디저트,송내동,126800,8,14900,760,
41150545,한식,호원동,894300,28,31600,840,
41190603,카페/디저트,심곡동,1536100,79,19500,1230,
41285551,회,백석동,658500,14,45400,1630,
41150615,치킨,가능동,32700,2,17800,810,
41150520,카페/디저트,의정부동,1429200,82,17500,790,
41190746,중식,심곡본동,1329500,31,43400,1520,
41360253,카페/디저트,진접읍,172500,9,19500,5440,
41360253,치킨,진접읍,127400,6,23200,1480,
41285590,돈까스/일식,장항동,199000,7,28400,1390,
41210600,중식,철산동,528100,26,20300,1180,
11560660,분식,신길동,550100,23,24300,1270,
11560585,분식,도림동,218500,12,18000,1180,
11545630,치킨,독산동,384800,17,22600,1020,
41150595,한식,가능동,32000,1,27400,1100,
41281610,찜탕,토당동,4741800,162,29400,1050,
41281655,치킨,행신동,275500,13,20700,1010,
41190610,치킨,상동,285200,12,24100,1090,
11560650,회,신길동,2215700,45,48900,1490,
41650250,한식,소흘읍,1441800,52,27900,810,
41285551,치킨,백석동,202200,9,23300,1080,
41630560,카페/디저트,옥정동,1647500,96,17200,1300,
41173566,한식,관양동,636500,20,31300,1320,
41210633,카페/디저트,하안동,687400,32,21600,1220,
41630250,카페/디저트,백석읍,1523300,86,17700,1310,
41150520,한식,의정부동,1173400,55,21400,1260,
41650250,분식,소흘읍,125100,7,17900,620,
11470510,카페/디저트,목동,4953400,255,19500,1480,
41190606,치킨,춘의동,87900,3,26400,1220,
11470550,카페/디저트,목동,2280400,113,20100,1880,
41150567,카페/디저트,신곡동,1421900,71,20000,1030,
41113662,카페/디저트,금곡동,650600,42,15600,1090,
