,DLVR_STORE_ADSTRD_CODE,DLVR_STORE_ID,DLVR_STORE_INDUTY_NM,DLVR_STORE_LEGALDONG_NM,월 평균 배달 매출,월 평균 주문 건수,평균 주문 금액,평균 소요 시간,Label
1250,41190795,S0021719,치킨,옥길동,1663100,70,23900,1350,0
1251,41390640,S0000648,카페/디저트,능곡동,1222100,64,19000,1920,1
1252,41173566,S0040260,카페/디저트,관양동,1174900,67,17500,860,2
1253,41650250,S0029716,분식,소흘읍,958600,47,20400,1080,1
1254,41150520,S0036979,돈까스/일식,의정부동,1026100,43,24000,870,3
1255,41461320,S0036005,한식,남사면,260200,9,28900,1240,1
1256,41150620,S0025851,족발/보쌈,녹양동,1467200,39,37900,1230,2
1257,41650250,S0029275,피자,소흘읍,1564100,52,30300,970,1
1258,11590680,S0000604,카페/디저트,신대방동,2107100,108,19400,1330,0
1259,11290640,S0002129,카페/디저트,정릉동,68900,4,18800,2160,0
1260,41360259,S0002053,카페/디저트,진건읍,1769900,106,16700,1860,1
1261,41150580,S0023660,돈까스/일식,금오동,1098900,36,30700,1090,3
1262,41150510,S0039228,분식,의정부동,207100,12,17000,1790,3
1263,11530790,S0002121,카페/디저트,온수동,3309400,212,15600,1420,0
1264,41190742,S0020910,회,중동,885300,23,38500,1150,0
1265,41150580,S0023661,한식,금오동,65000,3,24400,1910,2
1266,41190746,S0020625,분식,심곡본동,2061600,100,20500,1100,3
1267,41150576,S0028001,카페/디저트,민락동,418800,27,15700,1800,2
1268,41287510,S0037545,피자,일산동,3080600,141,21900,1260,1
1269,41190746,S0020631,카페/디저트,심곡본동,1406500,100,14100,1100,0
1270,41150567,S0031897,회,신곡동,416000,9,46200,2120,0
1271,41150595,S0022728,찜탕,가능동,236600,11,20900,1650,2
1272,41650250,S0026733,패스트푸드,소흘읍,162300,9,18700,640,1
1273,41461320,S0039931,분식,남사면,6083300,270,22500,870,1
1274,41287540,S0040453,패스트푸드,탄현동,1038900,50,20700,920,1
1275,41150578,S0000707,카페/디저트,민락동,4460200,221,20200,960,2
1276,41210640,S0022009,아시안/양식,소하동,235200,8,29400,1080,3
1277,41150580,S0028436,찜탕,금오동,4312000,222,19500,1160,2
1278,41150510,S0002666,돈까스/일식,의정부동,160000,6,29100,1580,3
1279,41285551,S0027188,회,백석동,315000,8,37100,1470,0
1280,41150578,S0028990,족발/보쌈,민락동,1099000,30,37300,1800,3
1281,41150567,S0023160,야식,신곡동,214200,11,20100,790,3
1282,11560680,S0027106,치킨,신길동,914500,43,21100,1380,2
1283,41360253,S0026496,찜탕,진접읍,839300,16,51400,1510,1
1284,11530740,S0022449,치킨,개봉동,371500,18,20400,980,2
1285,41210610,S0021272,카페/디저트,철산동,290600,7,41500,1500,0
1286,11560680,S0040718,피자,신길동,845700,26,32100,1200,0
1287,41210610,S0021183,분식,철산동,108200,5,22400,1330,3
1288,41210650,S0022257,돈까스/일식,일직동,122800,5,25400,1860,3
1289,11530595,S0022146,치킨,가리봉동,62000,2,24800,1220,2
1290,41360253,S0040032,찜탕,진접읍,297500,11,27900,1260,1
1291,41190610,S0021024,피자,중동,314800,18,17000,1150,0
1292,41250535,S0028733,치킨,생연동,672900,33,20500,950,0
1293,41190750,S0020252,피자,소사본동,172300,8,22000,1180,0
1294,41190750,S0002064,카페/디저트,소사본동,3765400,230,16400,890,1
1295,41150595,S0022738,치킨,의정부동,6847200,352,19500,1240,1
1296,41281622,S0002361,피자,화정동,299400,13,23300,1390,0
1297,41150595,S0025802,찜탕,가능동,129000,4,36900,2010,2
1298,41150555,S0041953,분식,호원동,717900,38,18600,900,3
1299,41150510,S0027166,분식,의정부동,28400,2,18900,2510,3
1300,41190795,S0002113,카페/디저트,괴안동,4400000,265,16600,1080,2
1301,41190795,S0021677,카페/디저트,옥길동,532500,26,20500,930,0
1302,41150580,S0023708,한식,금오동,817800,23,35800,2150,2
1303,41150567,S0037765,패스트푸드,신곡동,659400,45,14800,1600,0
1304,41190746,S0019857,치킨,심곡본동,2247400,95,23700,1380,0
1305,41250566,S0022918,족발/보쌈,지행동,14131800,335,42100,1110,1
1306,41210610,S0021166,치킨,철산동,91700,5,19000,1490,0
1307,41150510,S0036212,한식,의정부동,57800,2,31500,1980,0
1308,41190606,S0019334,한식,도당동,262400,8,32100,1610,2
1309,41150510,S0036394,족발/보쌈,의정부동,204000,5,38200,2070,3
1310,41360253,S0026581,찜탕,진접읍,3358200,190,17700,780,1
1311,41150520,S0036766,분식,의정부동,1041100,42,24800,690,3
1312,41190742,S0020886,분식,중동,5800,0,35000,1320,3
1313,11530780,S0001230,치킨,오류동,547000,23,24000,1390,0
1314,41650250,S0026583,찜탕,소흘읍,2395800,138,17300,590,1
1315,11290660,S0002017,카페/디저트,길음동,155000,9,17600,1680,2
1316,41150568,S0026422,찜탕,신곡동,2789200,61,45600,1050,3
1317,41360262,S0037194,패스트푸드,오남읍,5799200,305,19000,980,1
1318,11530730,S0000251,치킨,고척동,2388900,92,26100,1050,2
1319,41150567,S0032056,회,신곡동,7166100,172,41800,900,0
1320,41190795,S0021685,한식,옥길동,59100,2,23600,640,0
1321,41150510,S0028358,한식,의정부동,468000,20,23000,1840,0
1322,41150595,S0022864,족발/보쌈,가능동,246400,7,37000,1060,2
1323,11530740,S0000084,치킨,개봉동,12200,1,14600,760,2
1324,41190750,S0020250,치킨,소사본동,734000,28,26500,1570,0
1325,41150595,S0022867,분식,의정부동,563000,31,18000,1820,3
1326,41150595,S0002729,피자,가능동,237800,11,22300,1580,2
1327,41150568,S0031826,피자,신곡동,606500,25,24300,2150,0
1328,11320690,S0028324,치킨,방학동,2120000,94,22500,1190,2
1329,41800253,S0026861,패스트푸드,전곡읍,14767300,803,18400,830,1
1330,41190742,S0020892,분식,중동,4200,0,25500,3170,3
1331,41150545,S0041827,족발/보쌈,호원동,1872800,67,28000,790,3
1332,11305575,S0028662,야식,미아동,30000,1,22500,1040,2
1333,41390570,S0002033,카페/디저트,목감동,701900,41,17000,1580,1
1334,41150520,S0036931,한식,의정부동,4660600,223,20900,940,0
1335,41150545,S0041644,회,호원동,433800,13,32900,630,0
1336,41150580,S0023600,분식,금오동,749800,36,20600,1570,2
1337,41150580,S0023842,카페/디저트,금오동,2785600,89,31400,890,2
1338,41390570,S0019796,찜탕,조남동,1323800,38,34700,1030,1
1339,41190610,S0020156,한식,상동,2138500,92,23300,1060,0
1340,41150568,S0026398,치킨,신곡동,64200,4,18300,1940,0
1341,11530720,S0000236,중식,고척동,961000,43,22200,1390,2
1342,11320521,S0026238,야식,도봉동,2216300,108,20600,1180,2
1343,41150568,S0026363,찜탕,신곡동,1832300,46,40000,1210,3
1344,41650250,S0002067,카페/디저트,소흘읍,2141500,114,18700,500,1
1345,41190603,S0001123,한식,심곡동,47300,3,17800,1280,0
1346,11530720,S0000246,돈까스/일식,고척동,6412100,219,29300,1130,2
1347,41150510,S0026887,한식,의정부동,29500,1,22100,1860,0
1348,41285552,S0040769,아시안/양식,백석동,345900,10,32900,1290,3
1349,41271540,S0035105,한식,본오동,3168300,162,19500,700,1
1350,41150580,S0023633,한식,금오동,217000,8,27700,1600,2
1351,41150520,S0025490,찜탕,의정부동,1699200,80,21400,960,0
1352,41150520,S0023140,도시락,의정부동,23200,2,13900,1230,3
1353,41150567,S0031762,분식,신곡동,5300000,278,19100,770,3
1354,11560560,S0041049,도시락,당산동4가,5511500,228,24100,1740,2
1355,11305555,S0029183,분식,미아동,93800,5,17600,650,2
1356,11530720,S0000169,한식,고척동,620700,28,22000,1030,2
1357,41190606,S0020683,한식,역곡동,4389800,182,24200,1020,0
1358,11305534,S0030234,도시락,미아동,100100,3,30000,680,2
1359,41150568,S0022973,찜탕,신곡동,12792600,633,20200,1230,1
1360,41390540,S0020495,도시락,은행동,2565300,133,19300,920,1
1361,41285510,S0035447,카페/디저트,식사동,120200,4,26700,990,1
1362,41210600,S0021175,카페/디저트,철산동,1817000,142,12800,1140,0
1363,11380552,S0033462,카페/디저트,갈현동,1149000,67,17100,900,2
1364,41271525,S0039661,한식,사동,937800,40,23400,720,0
1365,41360253,S0031667,돈까스/일식,진접읍,2991700,92,32500,1630,3
1366,41150520,S0041069,찜탕,의정부동,17209300,837,20600,970,1
1367,41650510,S0003388,카페/디저트,신읍동,950100,36,26800,1070,1
1368,11560605,S0025879,한식,문래동3가,1275000,47,26900,1270,2
1369,41150510,S0022720,한식,가능동,369200,19,19800,980,2
1370,41360253,S0039643,도시락,진접읍,11757400,479,24600,870,1
1371,41150520,S0036805,돈까스/일식,의정부동,2976500,145,20500,820,3
1372,41190795,S0021883,돈까스/일식,옥길동,6862100,332,20600,980,3
1373,41285590,S0026196,도시락,장항동,932900,32,29600,1280,3
1374,41190742,S0020893,분식,중동,4000,0,24000,540,3
1375,41650250,S0027196,카페/디저트,소흘읍,305800,20,15200,670,1
1376,41190830,S0019556,족발/보쌈,내동,1624400,69,23400,1130,2
1377,41150510,S0037115,아시안/양식,의정부동,409600,22,18200,820,3
1378,41190746,S0000364,카페/디저트,심곡본동,5009600,351,14300,1560,1
1379,41210580,S0019381,치킨,광명동,943200,42,22400,1380,2
1380,11560560,S0039988,도시락,당산동5가,112000,2,51700,1640,3
1381,41590515,S0002066,카페/디저트,새솔동,3984000,230,17300,900,1
1382,11305575,S0039834,도시락,미아동,77600,4,22200,780,2
1383,11320515,S0039839,한식,창동,16570800,858,19300,970,0
1384,41285540,S0040834,한식,풍동,842400,31,26900,1150,0
1385,41150576,S0027946,분식,민락동,477000,24,20000,1030,3
1386,41190606,S0020686,돈까스/일식,역곡동,947600,38,24800,1060,3
1387,41150510,S0036258,아시안/양식,의정부동,284800,12,24400,1800,3
1388,41271550,S0033437,분식,본오동,7156100,480,14900,690,1
1389,41610530,S0027254,찜탕,태전동,171300,8,20200,590,1
1390,11380570,S0023907,분식,대조동,11742000,540,21800,990,2
1391,41150615,S0022766,도시락,가능동,403800,20,20700,1390,2
1392,11545510,S0022143,분식,가산동,9756700,397,24600,1380,2
1393,41190795,S0019526,분식,괴안동,2544300,117,21700,760,2
1394,41150567,S0031726,한식,신곡동,160200,9,18500,1080,0
1395,11530720,S0000262,피자,고척동,5121000,206,24800,1400,2
1396,41150576,S0027968,피자,민락동,2244700,83,27000,790,2
1397,41150510,S0037059,아시안/양식,의정부동,9956700,498,20000,1250,1
1398,41150595,S0022509,한식,가능동,2126200,72,29500,1430,2
1399,41650250,S0035328,분식,소흘읍,3077700,156,19700,870,1
1400,11530520,S0022953,분식,구로동,1497800,88,17000,1370,2
1401,11545510,S0022135,돈까스/일식,가산동,4678400,194,24100,1040,2
1402,41150510,S0036545,돈까스/일식,의정부동,3347400,135,24800,980,3
1403,41150595,S0031652,돈까스/일식,가능동,787000,28,28300,1000,2
1404,41210610,S0021256,피자,철산동,419900,13,33200,1540,0
1405,11560720,S0039131,분식,대림동,3199300,147,21800,1250,2
1406,41287550,S0040267,도시락,주엽동,1375000,53,26100,910,3
1407,41150567,S0040820,한식,신곡동,303800,13,23400,1250,0
1408,11320522,S0026248,도시락,도봉동,3130100,114,27500,950,2
1409,41150520,S0041061,한식,의정부동,55200,2,22100,1140,0
1410,41271540,S0037728,한식,본오동,1317700,99,13300,610,1
1411,41287540,S0040440,분식,탄현동,792000,31,25300,1240,3
1412,41650510,S0040943,피자,신읍동,193900,7,27100,1220,1
1413,11320690,S0028353,카페/디저트,방학동,1301600,71,18200,1050,2
1414,41190746,S0020319,중식,송내동,1973700,170,11600,900,1
1415,41210610,S0021126,치킨,철산동,633900,26,24200,1560,0
1416,41281630,S0001963,한식,토당동,886800,37,23800,820,0
1417,11530780,S0001681,치킨,오류동,1333200,57,23300,1180,0
1418,41150576,S0027824,분식,민락동,32700,1,28000,1270,3
1419,41150510,S0036126,야식,의정부동,1323600,73,18100,650,3
1420,41281650,S0002264,분식,행신동,871700,46,19100,1080,3
1421,41150510,S0022719,한식,가능동,44500,2,22200,1600,2
1422,11560680,S0037177,분식,신길동,1174000,64,18300,1380,3
1423,41210650,S0022246,분식,일직동,322400,15,21300,1230,3
1424,41360262,S0027576,찜탕,오남읍,1032800,29,35800,1040,1
1425,41190603,S0020596,분식,심곡동,2997700,160,18700,990,3
1426,41150567,S0036020,한식,신곡동,306300,15,20200,1620,0
1427,41150520,S0035353,한식,의정부동,1533800,68,22400,1140,0
1428,11560540,S0028622,한식,여의도동,715600,26,27500,1630,0
1429,41190746,S0020303,카페/디저트,송내동,4272400,164,26000,1210,0
1430,41210550,S0019469,중식,광명동,1509600,68,22400,1570,2
1431,41650250,S0002068,카페/디저트,소흘읍,765600,45,16900,420,1
1432,41287570,S0027060,패스트푸드,대화동,108200,5,21600,1110,1
1433,41190746,S0020632,회,심곡본동,665800,30,22100,1260,0
1434,11530740,S0000067,카페/디저트,개봉동,2392700,125,19200,860,2
1435,41281621,S0002277,분식,화정동,2346400,138,17000,1080,3
1436,11530770,S0001243,한식,오류동,4195800,165,25500,1000,0
1437,41150568,S0026427,도시락,신곡동,166800,7,25000,900,3
1438,11530720,S0000265,도시락,고척동,3624100,157,23000,1170,2
1439,41590259,S0002154,카페/디저트,향남읍,2248600,138,16300,2950,1
1440,41150580,S0023638,한식,금오동,692500,28,24900,1120,2
1441,11470620,S0000666,카페/디저트,신정동,1594900,82,19500,1430,2
1442,11320670,S0033430,치킨,쌍문동,5465500,229,23800,1240,2
1443,41150620,S0025860,돈까스/일식,녹양동,2005900,102,19700,1110,2
1444,11530770,S0001280,찜탕,오류동,180200,10,19000,1060,0
1445,41150545,S0041703,분식,호원동,71900,6,13100,890,3
1446,41190795,S0000365,카페/디저트,옥길동,2471600,177,14000,840,0
1447,41150568,S0039660,한식,신곡동,3910800,156,25100,840,0
1448,41190795,S0021705,찜탕,옥길동,4091200,124,32900,1140,0
1449,41210610,S0021241,중식,철산동,228400,11,21400,1080,0
1450,41150567,S0031811,한식,신곡동,210500,10,22200,1530,0
1451,41150568,S0022965,찜탕,신곡동,1904200,88,21600,1980,0
1452,41360262,S0029768,한식,오남읍,2419100,91,26600,970,1
1453,11530520,S0037192,패스트푸드,구로동,2047200,115,17800,1370,2
1454,41480560,S0000406,카페/디저트,목동동,3463000,237,14600,3870,1
1455,41390570,S0019767,카페/디저트,조남동,411300,29,14200,1010,1
1456,41390570,S0019816,한식,목감동,4077600,240,17000,830,1
1457,41190603,S0001185,도시락,심곡동,60300,3,21300,1100,3
1458,41210650,S0022283,한식,일직동,109500,5,21900,1330,0
1459,11545690,S0022139,한식,시흥동,8760800,310,28300,1860,2
1460,11530780,S0001706,분식,오류동,1980200,87,22800,1320,3
1461,41190742,S0020866,카페/디저트,중동,108500,8,14500,980,0
1462,41210540,S0021668,아시안/양식,광명동,3175200,134,23700,1390,2
1463,11560700,S0029719,찜탕,대림동,951200,23,41400,1460,2
1464,41190610,S0020944,카페/디저트,중동,305200,20,15700,1180,0
1465,11290650,S0040068,한식,정릉동,14500,1,14500,790,0
1466,41390592,S0000647,카페/디저트,정왕동,1176900,59,20100,2090,1
1467,41360253,S0029474,한식,진접읍,1444800,71,20300,1160,1
1468,41281640,S0002220,치킨,행신동,1760800,91,19300,900,1
1469,41150555,S0041979,족발/보쌈,호원동,9970500,442,22600,830,1
1470,41150615,S0022769,도시락,가능동,5300600,277,19200,800,2
1471,41150567,S0031990,분식,신곡동,1911700,124,15500,870,3
1472,11545670,S0022225,찜탕,시흥동,327600,19,17200,800,2
1473,41150567,S0028644,패스트푸드,신곡동,363500,20,18200,1070,0
1474,41281640,S0002241,한식,행신동,311700,16,19300,720,0
1475,41150568,S0032070,카페/디저트,신곡동,151400,11,14000,870,0
1476,41150576,S0027877,찜탕,민락동,1624700,79,20500,720,2
1477,41150510,S0023921,한식,의정부동,283200,14,20000,910,0
1478,41650250,S0024013,도시락,소흘읍,4602000,234,19600,610,1
1479,41190795,S0021793,돈까스/일식,옥길동,3524000,147,23900,680,3
1480,41271560,S0035538,돈까스/일식,본오동,1624900,58,27900,850,3
1481,41281622,S0002283,치킨,화정동,1225400,48,25500,1250,0
1482,41190603,S0001127,패스트푸드,심곡동,93200,4,24300,1110,0
1483,11545630,S0022374,카페/디저트,독산동,707700,40,17700,1320,2
1484,41210570,S0021800,카페/디저트,광명동,1092500,68,15900,1200,2
1485,41281540,S0000906,피자,성사동,14400,0,28700,960,0
1486,41150510,S0037073,야식,의정부동,5948500,262,22700,1230,3
1487,41390570,S0019793,한식,산현동,4316400,192,22400,820,1
1488,11560540,S0029131,분식,여의도동,6261900,273,22900,1600,3
1489,41150561,S0037753,한식,장암동,2320200,99,23500,1010,0
1490,41150615,S0022594,치킨,가능동,2931700,190,15500,1010,2
1491,41150567,S0036023,한식,신곡동,5701400,290,19700,810,0
1492,41190744,S0020047,중식,상동,961200,48,20200,1100,2
1493,11545510,S0019301,분식,가산동,5800,0,17200,930,2
1494,41150568,S0023834,피자,신곡동,34800,1,26100,1090,0
1495,41650250,S0026315,분식,소흘읍,713300,30,24000,960,1
1496,41360253,S0041840,카페/디저트,진접읍,3527700,144,24600,1080,1
1497,41190746,S0020614,치킨,심곡본동,608600,29,21000,1140,0
1498,41150576,S0028207,아시안/양식,민락동,1405300,55,25600,1080,3
1499,11560630,S0032327,분식,신길동,1791200,108,16600,1210,3
1500,41590600,S0002026,카페/디저트,오산동,2728100,163,16700,2010,1
1501,41150520,S0037646,한식,의정부동,460400,13,34500,1430,0
1502,41150520,S0035398,한식,의정부동,257700,13,19600,1040,0
1503,11290660,S0002016,카페/디저트,길음동,50000,3,18800,2020,2
1504,11530520,S0002012,카페/디저트,구로동,677700,36,18700,1850,2
1505,11530780,S0001284,치킨,오류동,2150800,101,21300,1010,0
1506,41390570,S0019738,카페/디저트,조남동,887700,23,39200,830,1
1507,11470680,S0001200,치킨,신정동,4121200,199,20700,1250,2
1508,41650250,S0039932,분식,소흘읍,4907500,204,24100,810,1
1509,41150578,S0028875,치킨,낙양동,2250400,96,23500,900,2
1510,41281640,S0002222,치킨,행신동,380900,20,19500,920,0
1511,11530750,S0022423,치킨,개봉동,37429700,1495,25000,1030,1
1512,41271540,S0028513,돈까스/일식,본오동,1394600,45,31000,730,3
1513,41210650,S0022189,카페/디저트,소하동,1700200,88,19200,1120,0
1514,11560650,S0029197,치킨,신길동,165000,6,25400,1440,2
1515,41210640,S0039994,도시락,소하동,4118400,50,82400,1530,3
1516,41281621,S0002327,돈까스/일식,화정동,3243000,116,27900,770,3
1517,41210650,S0022269,카페/디저트,일직동,201700,8,25700,1190,0
1518,11530770,S0001310,치킨,오류동,729400,38,18900,950,0
1519,41210600,S0021122,치킨,철산동,44900,2,22500,1460,0
1520,41150520,S0036786,한식,의정부동,2188000,94,23400,900,0
